"municipio";"codigo_ibge";"ano";"grande_grupo";"familia_ocupacional";"ocupacao";"codigo_cbo";"empregados";"percentual";"salario_medio";"salario_mediano"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios";"Supervisor De Andar";"510115";"6";"0,0039";"2837,88";"2597,93"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores de cargas e descargas de mercadorias";"Carregador (Aeronaves)";"783205";"6";"0,0039";"2168,79";"1871,48"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Supervisores em indústria de madeira, mobiliário e da carpintaria veicular";"Mestre Carpinteiro";"770110";"6";"0,0039";"6127,66";"6331,91"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Preparadores de pasta para fabricação de papel";"Cilindreiro Na Preparação De Pasta Para Fabricação De Papel";"831105";"6";"0,0039";"3761,82";"3586,56"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros civis e afins";"Engenheiro Civil (Saneamento)";"214260";"6";"0,0039";"12381,2";"10527,92"
"Blumenau";"4202404";"2025";"Trabalhadores De Serviços Administrativos";"Caixas e bilheteiros (exceto caixa de banco)";"Emissor De Passagens";"421120";"6";"0,0039";"4457,42";"3953,42"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores na operação de máquinas de terraplenagem e fundações";"Operador De Compactadora De Solos";"715110";"6";"0,0039";"3756,01";"3547,69"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores da confecção de artefatos de tecidos, couros e sintéticos";"Tapeceiro De Autos";"765240";"6";"0,0039";"3122,67";"2651,39"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Professores de artes do ensino superior";"Professor De Artes Visuais No Ensino Superior (Artes Plásticas E Multimídia)";"234910";"6";"0,0039";"3833,24";"3835,99"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos em geomática";"Técnico Em Hidrografia";"312315";"6";"0,0039";"7303,53";"6972,84"
"Blumenau";"4202404";"2025";"(nao classificado)";"";"(sem descricao no dicionario)";"322715";"6";"0,0039";"1736,78";"1746,83"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos de operação de registros sonoro/audiovisuais";"Assistente De Operações Audiovisuais";"373145";"6";"0,0039";"2767,43";"2026,56"
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Gerentes de operações comerciais e de assistência técnica";"Comerciante Atacadista";"141405";"6";"0,0039";"8193,01";"5210,52"
"Blumenau";"4202404";"2025";"Trabalhadores Em Serviços De Reparação E Manutenção";"Mecânicos de manutenção de máquinas industriais";"Mecânico De Manutenção De Máquinas-Ferramentas (Usinagem De Metais)";"911325";"6";"0,0039";"3423,06";"3091,36"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores da fiação";"Operador De Retorcedeira";"761260";"6";"0,0039";"2261,03";"2276,4"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Secretárias(os) executivas(os) e afins";"Tecnólogo Em Secretariado Escolar";"252320";"6";"0,0039";"4962,2";"6063,2"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Professores do ensino médio";"Professor De História No Ensino Médio";"232140";"6";"0,0039";"5912,94";"5404,12"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Pintores de obras e revestidores de interiores (revestimentos flexíveis)";"Revestidor De Interiores (Papel, Material Plástico E Emborrachados)";"716615";"6";"0,0039";"2529,44";"2415,59"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Trabalhadores da coleta e seleção de material reciclável";"Operador De Prensa De Material Reciclável";"519215";"6";"0,0039";"2868,08";"2827,11"
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Diretores e gerentes de operações em empresa de serviços pessoais, sociais e culturais";"Gerente De Serviços Sociais";"131120";"6";"0,0039";"5874,94";"6583,08"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Trabalhadores dos serviços domésticos em geral";"Empregado Doméstico  Faxineiro";"512115";"6";"0,0039";"2172,18";"1798,38"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores na fabricação de cachaça, cerveja, vinhos e outras bebidas";"Cozinhador De Malte";"841730";"6";"0,0039";"3450,18";"2900,05"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Filólogos,tradutores ,intérpretes e afins";"Intérprete";"261410";"6";"0,0039";"4731,6";"4764,92"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de instalações de refrigeração e ar-condicionado";"Operador De Instalação De Ar-Condicionado";"862515";"6";"0,0039";"2762,76";"2711,28"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Mecânicos de instrumentos de precisão";"Montador De Instrumentos De Óptica";"741110";"6";"0,0039";"3510,2";"2676,51"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Condutores de processos robotizados";"Condutor De Processos Robotizados De Pintura";"781105";"6";"0,0039";"2752,01";"2543,67"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Tintureiros, lavadeiros e afins, a máquina";"Conferente-Expedidor De Roupas (Lavanderias)";"516335";"6";"0,0039";"2964,08";"2465,79"
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Diretores gerais";"Diretor De Planejamento Estratégico";"121005";"6";"0,0039";"6811,41";"2850,57"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Representantes comerciais autônomos";"Representante Comercial Autônomo";"354705";"6";"0,0039";"3039,95";"2477,32"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Fotógrafos profissionais";"Fotógrafo";"261805";"6";"0,0039";"3602,07";"3485,38"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios";"Chefe De Portaria De Hotel";"510120";"6";"0,0039";"3973,87";"4187,4"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Supervisores de usinagem, conformação e tratamento de metais";"Mestre De Soldagem";"720140";"6";"0,0039";"4945,05";"4444,45"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros de controle e automação, engenheiros mecatrônicos e afins";"Tecnólogo Em Automação Industrial";"202120";"6";"0,0039";"7903,98";"5743,69"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores na operação de máquinas de concreto usinado e afins";"Operador De Central De Concreto";"715415";"6";"0,0039";"5649,27";"4390,67"
"Blumenau";"4202404";"2025";"Trabalhadores Agropecuários, Florestais E Da Pesca";"Trabalhadores de apoio à agricultura";"Trabalhador Volante Da Agricultura";"622020";"6";"0,0039";"2513,98";"2112,05"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Engenheiros eletricistas, eletrônicos e afins";"Engenheiro Eletrônico De Projetos";"214330";"6";"0,0039";"6941,4";"7639,03"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Professores de ciências biológicas e da saúde do ensino superior";"Professor De Nutrição";"234445";"6";"0,0039";"14330,76";"13556,92"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Técnicos e auxiliares de enfermagem";"Instrumentador Cirúrgico";"322225";"6";"0,0039";"5848,46";"3619,16"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Serventuários da justiça e afins";"Escrivão Extra - Judicial";"351415";"6";"0,0039";"12683,57";"8897,74"
"Blumenau";"4202404";"2025";"Membros Superiores Do Poder Público, Dirigentes De Organizações De Interesse Público E De Empresas, Gerentes";"Diretores de recursos humanos e relações de trabalho";"Diretor De Recursos Humanos";"123205";"6";"0,0039";"48580,29";"40390,63"
"Blumenau";"4202404";"2025";"Técnicos De Nivel Médio";"Designers de interiores, de vitrines e visual merchandiser e afins (nível médio)";"Decorador De Eventos";"375120";"6";"0,0039";"3495,59";"3487,3"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Psicólogos e psicanalistas";"Psicólogo Hospitalar";"251520";"6";"0,0039";"4608,23";"4624,39"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores de tratamento de superfícies de metais e de compósitos (termoquímicos)";"Operador De Máquina Recobridora De Arame";"723230";"6";"0,0039";"3598,42";"2904,84"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de máquinas de fabricar papel e papelão";"Operador De Máquina De Fabricar Papel (Fase Seca)";"832120";"6";"0,0039";"3886,64";"3272,33"
"Blumenau";"4202404";"2025";"Trabalhadores De Serviços Administrativos";"Recepcionistas";"Concierge";"422130";"6";"0,0039";"2405,25";"2397,79"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores da transformação de vidros planos";"Cortador De Vidro";"752210";"6";"0,0039";"2909,89";"2491,21"
"Blumenau";"4202404";"2025";"Trabalhadores De Serviços Administrativos";"Escriturários de serviços bancários";"Conferente De Serviços Bancários";"413220";"6";"0,0039";"3994,85";"3949,12"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Professores nas áreas de língua e literatura do ensino superior";"Professor De Língua Espanhola";"234620";"6";"0,0039";"6263,49";"5805,54"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Arquivistas e museólogos";"Arquivista";"261305";"5";"0,0032";"8907,22";"9328,91"
"Blumenau";"4202404";"2025";"Trabalhadores Agropecuários, Florestais E Da Pesca";"Tratadores polivalentes de animais";"Adestrador De Animais";"623005";"5";"0,0032";"1924,3";"1850,73"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Profissionais da administração dos serviços de segurança";"Gestor Em Segurança";"252605";"5";"0,0032";"19848,53";"17276,93"
"Blumenau";"4202404";"2025";"Trabalhadores De Serviços Administrativos";"Auxiliares de serviços de documentação, informação e pesquisa";"Codificador De Dados";"415115";"5";"0,0032";"2660,13";"2784,21"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Ajudantes de obras civis";"Operador De Martelete";"717010";"5";"0,0032";"2954,25";"3132,21"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Professores de ciências humanas do ensino superior";"Professor De Serviço Social Do Ensino Superior";"234765";"5";"0,0032";"9639,03";"9694,25"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Motoristas de veículos de cargas em geral";"Caminhoneiro Autônomo (Rotas Regionais E Internacionais)";"782505";"5";"0,0032";"2542,55";"2285,62"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Instaladores de produtos e acessórios";"Estampador De Placa De Identificação Veicular (Epiv)";"523125";"5";"0,0032";"2976,54";"3362,3"
"Blumenau";"4202404";"2025";"Profissionais Das Ciências E Das Artes";"Profissionais da educação física";"Preparador De Atleta";"224115";"5";"0,0032";"2733,28";"2608,9"
"Blumenau";"4202404";"2025";"Trabalhadores Dos Serviços, Vendedores Do Comércio Em Lojas E Mercados";"Motociclistas e ciclistas de entregas rápidas";"Ciclista Mensageiro";"519105";"5";"0,0032";"2407,65";"2612,2"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Operadores de tear e máquinas similares";"Tecelão (Tear Jacquard)";"761312";"5";"0,0032";"3223,32";"3183,56"
"Blumenau";"4202404";"2025";"Trabalhadores Da Produção De Bens E Serviços Industriais";"Trabalhadores da indústria de beneficiamento de grãos, cereais e afins";"Operador De Processo De Moagem";"841115";"5";"0,0032";"4196,66";"2329,01"
